,RREG,RHHNUM,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_RETURN,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMITTANCE_SPENT,RQ261P_CONSUM,RQ262P_INVEST,RQ263P_SAVINGS,RQ264P_GIFT,RQ265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RP6M_IND,RSVYYR,RPRRCD
3969,16,3390,2,2,2,58,2,1,2021,2,09,33,1,1,214,22,1,91,96,0020000,44,1,02,2022,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,150.5662,2,2023,30400
3970,16,3390,3,3,1,26,2,2,2023,1,10,09,1,1,212,25,1,81,82,0060000,48,2,  ,    , ,03,2025,1,   20000,5,A    ,100,000,000,000,000,2,       ,2,        ,212.581,1,2023,30400
3971,16,3391,2,2,1,51,5,2,2022,2,10,09,1,2,234,20,1,81,33,0080000,39,2,  ,    , ,10,2023,1,  240000,1,ABC  ,050,025,025,000,000,2,       ,2,        ,199.765,1,2023,30400
3972,16,3392,4,3,2,41,1,1,2023,2,09,43,1,1,300,15,1,24,69,0060000,08,2,  ,    , ,04,2024,1,    5000,5,A    ,100,000,000,000,000,2,       ,2,        ,234.3992,1,2023,30400
3973,16,3393,5,3,2,49,1,9,2019,1,10,09,1,1,233,47,1,22,86,0080000,47,1,08,2023,2,  ,    ,1,   54000,5,A    ,100,000,000,000,000,1,0300000,1,00015000,223.8385,1,2023,30400
3974,16,3394,7,3,2,34,1,5,2019,1,04,09,1,1,235,60,1,51,55,0030000,52,2,  ,    , ,05,2024,1,    5000,5,A    ,100,000,000,000,000,2,       ,2,        ,170.5174,1,2023,30400
3975,16,3395,6,3,2,43,2,7,2023,2,09,09,1,1,232,24,1,53,96,0025000,47,2,  ,    , ,07,2025,1,   40000,5,A    ,100,000,000,000,000,1,0010000,1,00030000,179.7421,1,2023,30400
3976,16,3396,2,4,1,33,1,8,2023,2,02,71,1,1,300,24,1,71,47,0045000,01,2,  ,    , ,08,2025,1,    7000,5,A    ,100,000,000,000,000,2,       ,2,        ,195.6498,1,2023,30400
3977,16,3397,5,5,2,31,1,12,2022,2,04,09,1,1,221,24,1,91,96,0022000,09,2,  ,    , ,12,2024,1,  126000,5,AC   ,090,000,010,000,000,2,       ,2,        ,215.0453,1,2023,30400
3978,16,3398,5,7,2,40,2,2,2023,4,04,09,1,1,233,24,1,91,96,0020000,31,2,  ,    , ,02,2025,1,   72000,5,AC   ,080,000,020,000,000,2,       ,2,        ,226.6788,1,2023,30400
3979,16,3399,2,2,1,59,1,8,2023,2,10,09,1,1,300,24,1,13,41,0080000,01,2,  ,    , ,08,2025,1,   50000,5,AC   ,080,000,020,000,000,2,       ,2,        ,222.5068,1,2023,30400
3980,16,3400,3,3,1,25,2,1,2023,1,04,09,1,1,212,36,1,72,29,0100000,44,2,  ,    , ,01,2026,1,  150000,5,AB   ,080,020,000,000,000,2,       ,2,        ,246.7406,1,2023,30400
3981,16,3401,4,3,2,33,1,6,2019,2,04,52,1,1,234,41,1,91,96,0020000,41,1,11,2022,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,230.6904,2,2023,30400
3982,16,3402,2,2,1,53,1,12,2018,2,04,41,1,1,233,60,1,31,24,0050000,57,2,  ,    , ,12,2023,1,  180000,1,AC   ,080,000,020,000,000,2,       ,2,        ,198.1899,1,2023,30400
3983,16,3403,2,2,1,49,5,5,2023,2,10,41,1,2,300,10,1,31,50,0070000,10,2,  ,    , ,03,2024,1,  200000,1,A    ,100,000,000,000,000,1,0200000,2,        ,198.1899,1,2023,30400
3984,16,3404,2,2,1,46,5,1,2023,2,10,51,1,1,223,12,1,83,50,0070000,09,2,  ,    , ,01,2024,1,  480000,1,A    ,100,000,000,000,000,2,       ,2,        ,198.1899,1,2023,30400
3985,16,3405,2,2,2,40,1,6,2019,2,04,91,1,1,211,60,1,91,96,0046000,51,2,  ,    , ,06,2024,1,  210000,5,AB   ,060,040,000,000,000,2,       ,2,        ,186.0072,1,2023,30400
3986,16,3406,2,2,2,40,2,6,2022,2,04,91,1,1,231,24,1,91,96,0020000,40,2,  ,    , ,06,2024,1,   96000,5,AC   ,080,000,020,000,000,2,       ,2,        ,186.9695,1,2023,30400
3987,17,3407,5,2,1,33,1,12,2022,2,03,83,1,1,400,24,1,52,46,0070000,09,2,  ,    , ,12,2024,1,  210000,1,AE   ,050,000,000,000,050,2,       ,2,        ,229.4824,1,2023,4000
3988,17,3408,81,3,1,35,3,9,2019,2,10,32,1,1,234,60,1,22,86,0080000,48,2,  ,    , ,09,2024,1,   50000,1,A    ,100,000,000,000,000,2,       ,2,        ,177.8898,1,2023,4000
3989,17,3409,81,2,1,41,1,12,2018,2,04,96,1,1,233,8,1,96,52,0018000,08,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,163.3682,2,2023,4000
3990,17,3410,1,1,1,59,1,2,2023,2,10,09,1,2,400,6,1,31,52,0065000,06,1,08,2023,2,  ,    ,1,  208000,1,AC   ,050,000,050,000,000,1,0113600,2,        ,127.5419,1,2023,4000
3991,17,3411,3,2,1,63,1,2,2021,2,04,75,1,1,233,24,1,75,31,0050000,24,1,02,2023,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,144.7975,2,2023,4000
3992,17,3411,4,3,1,28,1,9,2021,1,10,09,1,1,233,36,1,75,31,0035000,24,2,  ,    , ,09,2024,1,   42000,1,A    ,100,000,000,000,000,2,       ,2,        ,239.2622,1,2023,4000
3993,17,3412,4,2,1,36,5,9,2023,2,09,83,1,2,232,9,1,34,52,0068000,45,1,09,2023,4,  ,    ,1,  160000,1,AC   ,020,000,080,000,000,1,0300000,2,        ,162.0235,1,2023,4000
3994,17,3413,2,3,2,25,1,7,2023,1,09,09,1,1,211,24,1,91,81,0020000,02,2,  ,    , ,07,2025,1,   20000,5,AC   ,080,000,020,000,000,2,       ,2,        ,204.4094,1,2023,4000
3995,17,3414,2,2,2,60,2,12,2021,2,03,52,1,1,231,24,1,91,96,0020000,21,2,  ,    , ,12,2023,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,133.5623,1,2023,4000
3996,17,3414,3,3,2,39,1,12,2021,2,04,09,1,1,231,24,1,91,96,0020000,21,2,  ,    , ,12,2023,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,157.834,1,2023,4000
3997,17,3415,3,2,1,49,4,3,2023,2,08,51,1,2,500,7,1,51,79,0042000,04,2,  ,    , ,10,2023,1,  170000,1,AC   ,080,000,020,000,000,2,       ,1,00009500,160.5354,1,2023,4000
3998,17,3416,1,1,2,33,2,9,2022,4,04,52,1,1,231,24,1,91,96,0023000,14,1,07,2023,4,  ,    ,1,   80000,5,A    ,100,000,000,000,000,1,0003000,1,00012000,199.7827,1,2023,4000
3999,17,3417,4,3,2,23,1,8,2022,1,10,41,1,1,213,37,1,31,26,0047000,13,2,  ,    , ,09,2025,1,   75000,5,ABC  ,050,025,025,000,000,2,       ,2,        ,187.5869,1,2023,4000
4000,17,3418,3,5,1,40,1,6,2020,2,04,09,1,1,234,22,1,75,10,0028000,22,1,04,2022,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,168.7394,2,2023,4000
4001,17,3419,81,4,2,43,2,10,2019,2,10,23,6, ,500,88,1,52,47,0015000,36,2,  ,    , ,88,8888,1,   72000,5,AE   ,075,000,000,000,025,2,       ,2,        ,169.6355, ,2023,4000
4002,17,3420,2,3,2,50,1,12,2018,4,09,91,1,1,222,11,1,91,96,0015000,11,1,11,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,127.3106,2,2023,4000
4003,17,3421,81,3,1,30,2,5,2022,2,04,93,2,1,222,24,1,91,96,0020000,24,2,  ,    , ,05,2024,1,   36000,6,A    ,100,000,000,000,000,2,       ,2,        ,169.6355,1,2023,4000
4004,17,3422,3,3,2,33,1,1,2019,1,04,09,1,1,232,1,1,91,96,0017000,01,1,02,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,202.9531,2,2023,4000
4005,17,3423,81,5,2,40,5,9,2023,2,10,51,1,1,100,10,1,51,96,0020000,48,2,  ,    , ,07,2024,1,   60000,1,AC   ,075,000,025,000,000,2,       ,2,        ,184.1496,1,2023,4000
4006,17,3424,3,8,2,24,3,2,2022,1,10,41,4, ,234,0,2,  ,  ,       ,  ,1,02,2022,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,165.2819,2,2023,4000
4007,17,3425,81,3,1,35,4,2,2023,2,10,09,1,1,300,36,1,72,41,0117000,60,2,  ,    , ,02,2026,1,  528000,1,ABC  ,025,040,035,000,000,2,       ,2,        ,198.22,1,2023,4000
4008,17,3426,2,3,2,30,1,3,2019,1,10,09,8, ,500,18,2,  ,  ,       ,  ,1,09,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,218.4603,2,2023,4000
4009,17,3427,2,2,1,47,10,7,2023,2,10,09,1,2,212,3,1,31,50,0080000,36,2,  ,    , ,10,2023,1,   40000,1,AC   ,060,000,040,000,000,2,       ,2,        ,146.6446,1,2023,4000
4010,17,3428,6,3,1,44,1,11,2019,2,10,81,1,1,233,49,1,31,33,0030000,46,2,  ,    , ,12,2023,1,   40000,1,A    ,100,000,000,000,000,2,       ,2,        ,148.5151,1,2023,4000
4011,17,3429,1,1,2,57,1,3,2020,2,04,61,1,1,234,37,1,91,96,0020000,37,1,04,2023,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0030000,2,        ,124.3094,1,2023,4000
4012,17,3430,4,3,2,28,1,1,2020,1,10,41,2,1,234,49,1,41,79,0050000,44,2,  ,    , ,02,2024,1,   60000,5,ACDE ,050,000,030,005,015,2,       ,2,        ,190.9056,1,2023,4000
4013,17,3431,6,3,1,32,4,4,2023,2,10,09,1,2,214,8,1,83,50,0100000,39,2,  ,    , ,12,2023,1,   70000,1,A    ,100,000,000,000,000,2,       ,2,        ,224.4685,1,2023,4000
4014,17,3432,4,3,2,36,1,10,2021,4,09,52,1,1,235,25,1,53,96,0022000,23,2,  ,    , ,11,2023,1,   38000,5,ACE  ,070,000,020,000,010,2,       ,2,        ,147.5653,1,2023,4000
4015,17,3433,2,2,1,50,3,6,2023,2,08,09,1,2,232,5,1,51,50,0060000,40,2,  ,    , ,11,2023,1,   36000,1,A    ,100,000,000,000,000,2,       ,2,        ,147.4514,1,2023,4000
4016,17,3433,3,3,1,24,2,5,2023,1,10,93,1,2,300,9,1,83,50,0040000,18,2,  ,    , ,02,2024,1,  120000,1,A    ,100,000,000,000,000,2,       ,2,        ,158.1149,1,2023,4000
4017,17,3434,81,5,1,36,1,5,2019,2,08,31,1,1,232,24,1,31,43,0020000,24,1,05,2021,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,170.943,2,2023,4000
4018,17,3435,2,3,2,60,2,7,2023,3,04,14,4, ,222,1,2,  ,  ,       ,  ,1,07,2023,1,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,125.5164,2,2023,4000
4019,17,3436,2,2,1,46,2,1,2022,2,08,72,1,1,222,7,1,72,26,0075000,14,1,09,2023,4,  ,    ,1,  150000,1,ABC  ,050,025,025,000,000,1,0150000,2,        ,150.8647,1,2023,4000
4020,17,3437,1,1,1,62,2,8,2019,2,08,61,1,2,400,6,1,72,50,0075000,12,1,07,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,147.9235,2,2023,4000
4021,17,3438,3,6,1,29,1,1,2023,1,10,09,1,2,214,8,1,81,50,0055880,08,1,09,2023,2,  ,    ,1,   75000,5,ABC  ,050,025,025,000,000,1,0150000,2,        ,244.4276,1,2023,4000
4022,17,3439,4,5,1,28,6,2,2023,2,10,09,1,2,222,8,1,83,50,0055880,48,1,06,2023,2,  ,    ,1,  162000,5,ABC  ,050,015,035,000,000,1,0050000,2,        ,244.4276,1,2023,4000
4023,17,3440,7,3,2,33,1,1,2019,1,10,22,1,1,233,56,1,22,86,0050000,56,1,09,2023,2,  ,    ,1,   55000,1,A    ,100,000,000,000,000,1,0030000,2,        ,180.4027,1,2023,4000
4024,17,3441,2,2,2,37,1,11,2018,2,03,71,1,1,233,25,1,91,96,0018000,25,1,12,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,300.2497,2,2023,5100
4025,17,3442,4,3,2,28,1,7,2023,4,09,14,1,1,231,25,1,91,96,0020000,02,2,  ,    , ,08,2025,1,    7000,5,A    ,100,000,000,000,000,2,       ,2,        ,371.7336,1,2023,5100
4026,17,3443,1,1,1,35,1,10,2018,2,10,33,1,1,214,50,1,33,64,0040000,50,1,12,2022,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,284.2891,2,2023,5100
4027,17,3444,2,2,1,42,1,8,2022,2,04,72,1,1,233,15,1,72,25,0015000,13,2,  ,    , ,11,2023,1,   72000,5,A    ,100,000,000,000,000,2,       ,2,        ,307.3314,1,2023,5100
4028,17,3445,1,1,1,38,1,11,2018,2,10,61,1,1,233,13,1,62,03,0030000,13,1,12,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,307.3314,2,2023,5100
4029,17,3446,2,2,2,37,1,1,2019,2,04,75,1,1,233,60,1,91,96,0022000,56,2,  ,    , ,01,2024,1,   90000,5,A    ,100,000,000,000,000,2,       ,2,        ,321.4764,1,2023,5100
4030,17,3447,2,2,2,28,1,3,2022,2,04,09,1,1,231,25,1,91,96,0023000,18,2,  ,    , ,04,2024,1,  108000,5,AE   ,050,000,000,000,050,2,       ,2,        ,383.666,1,2023,5100
4031,17,3448,2,2,2,44,2,7,2022,2,10,14,1,1,221,24,1,91,96,0027000,12,2,  ,    , ,07,2024,1,   90000,1,AE   ,080,000,000,000,020,2,       ,1,00027000,308.6174,1,2023,5100
4032,17,3449,4,4,2,29,1,5,2022,1,09,09,1,1,213,36,1,93,26,0025000,16,2,  ,    , ,05,2025,1,   60000,1,A    ,100,000,000,000,000,2,       ,2,        ,394.4618,1,2023,5100
4033,17,3450,2,2,2,41,1,7,2023,2,09,52,1,1,233,24,1,53,85,0035000,02,2,  ,    , ,07,2025,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,317.3014,1,2023,5100
4034,17,3451,2,2,2,33,1,5,2021,2,03,91,1,1,233,29,1,91,96,0020000,28,2,  ,    , ,10,2023,1,   90000,5,AE   ,080,000,000,000,020,2,       ,2,        ,377.8528,1,2023,5100
4035,17,3452,4,3,2,34,1,5,2021,1,10,43,1,1,232,31,1,91,96,0020000,28,2,  ,    , ,12,2023,1,   90000,5,AE   ,080,000,000,000,020,2,       ,2,        ,377.8528,1,2023,5100
4036,17,3453,2,2,2,38,1,5,2021,2,08,52,1,1,213,36,1,93,26,0021000,28,2,  ,    , ,05,2024,1,   72000,1,A    ,100,000,000,000,000,2,       ,2,        ,334.7045,1,2023,5100
4037,17,3454,5,8,1,33,3,6,2023,1,10,09,1,2,400,11,1,83,96,0120000,32,2,  ,    , ,05,2024,1,   20000,1,A    ,100,000,000,000,000,2,       ,2,        ,393.5879,1,2023,5100
4038,17,3455,1,1,1,64,1,1,2019,2,11,33,8, ,212,2,2,  ,  ,       ,  ,1,03,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,465.0473,2,2023,5200
4039,17,3456,81,3,1,30,1,11,2022,1,09,42,1,1,214,60,1,93,82,0088000,10,2,  ,    , ,11,2027,1,  132000,5,ADE  ,050,000,000,030,020,2,       ,2,        ,533.4796,1,2023,5200
4040,17,3457,1,1,1,56,1,11,2020,2,10,13,1,1,300,2,1,12,82,0150000,02,1,01,2021,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,603.5688,2,2023,5200
4041,17,3458,81,3,2,45,2,7,2023,2,10,09,4, ,212,5,2,  ,  ,       ,  ,2,  ,    , ,12,2023,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,692.5495,2,2023,5200
4042,17,3459,81,3,2,38,2,12,2021,1,04,52,1,1,211,24,1,91,96,0030000,48,2,  ,    , ,12,2023,1,   84000,1,A    ,100,000,000,000,000,2,       ,2,        ,692.5495,1,2023,5200
4043,17,3460,2,2,1,35,4,2,2023,2,04,93,1,2,234,12,1,93,41,0030000,07,2,  ,    , ,02,2024,1,  100000,5,ABCD ,015,050,025,010,000,2,       ,2,        ,495.1414,1,2023,5200
4044,17,3461,2,2,2,38,2,1,2023,2,04,92,1,1,234,24,1,91,96,0025000,02,2,  ,    , ,01,2025,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,447.979,1,2023,5200
4045,17,3462,81,3,2,38,1,6,2019,2,04,31,1,1,213,12,1,93,10,0030000,12,1,06,2020,2,  ,    ,1,   70000,5,ACD  ,055,000,025,020,000,2,       ,1,00016000,630.7148,2,2023,5200
4046,17,3463,2,2,2,36,2,6,2022,2,04,09,1,1,233,30,1,53,87,0018000,30,1,06,2022,2,  ,    ,1,   48000,5,ACD  ,070,000,010,020,000,2,       ,2,        ,542.5833,2,2023,5200
4047,17,3464,4,2,2,35,1,3,2023,2,04,91,1,1,233,25,1,91,96,0023000,06,2,  ,    , ,04,2025,1,   15000,5,ABC  ,070,020,010,000,000,2,       ,2,        ,470.2388,1,2023,5200
4048,17,3465,2,2,2,32,2,3,2023,2,03,09,1,1,211,24,1,91,96,0033000,07,2,  ,    , ,03,2025,1,  186000,5,ACD  ,071,000,016,013,000,2,       ,2,        ,540.1258,1,2023,5200
4049,17,3466,4,2,1,34,1,7,2021,2,04,72,1,1,233,28,1,51,47,0050000,26,2,  ,    , ,11,2023,1,   90000,5,A    ,100,000,000,000,000,2,       ,2,        ,675.2636,1,2023,5200
4050,17,3467,2,3,2,37,1,8,2023,1,04,91,1,1,233,5,1,53,87,0035000,01,2,  ,    , ,01,2024,1,   13000,5,AC   ,090,000,010,000,000,2,       ,2,        ,551.6263,1,2023,5200
4051,17,3468,2,2,1,48,5,9,2023,2,04,61,1,2,500,7,1,72,30,0027500,06,2,  ,    , ,04,2024,1,   82500,2,ABC  ,050,030,020,000,000,2,       ,2,        ,628.6096,1,2023,5200
4052,17,3469,2,2,2,40,1,6,2021,2,04,91,1,1,231,36,1,91,96,0020000,27,2,  ,    , ,06,2024,1,   96000,5,AC   ,070,000,030,000,000,2,       ,2,        ,551.6263,1,2023,5200
4053,17,3470,1,1,2,39,1,2,2019,1,09,32,1,1,235,24,1,52,47,0042000,24,1,02,2021,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,538.5641,2,2023,5200
4054,17,3470,2,7,2,75,1,9,2023,3,01,51,4, ,400,2,2,  ,  ,       ,  ,2,  ,    , ,11,2023,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,453.8103,2,2023,5200
4055,17,3471,1,1,2,58,6,4,2023,3,11,22,4, ,400,1,2,  ,  ,       ,  ,1,04,2023,1,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,485.7774,2,2023,5200
4056,17,3471,2,3,2,35,4,8,2023,1,11,22,4, ,212,2,2,  ,  ,       ,  ,1,09,2023,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,538.5641,2,2023,5200
4057,17,3471,3,3,1,21,1,7,2019,1,06,96,4, ,212,1,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0000000,2,        ,511.1966,2,2023,5200
4058,17,3472,81,3,1,34,1,9,2019,2,09,09,1,1,232,36,1,52,47,0070000,36,1,09,2022,3,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,626.0427,2,2023,5200
4059,17,3473,1,1,2,62,1,2,2019,3,10,33,4, ,221,1,2,  ,  ,       ,  ,1,03,2019,1,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,413.2733,2,2023,5200
4060,17,3474,2,2,2,47,2,6,2022,2,01,09,1,1,234,25,1,91,96,0022000,16,2,  ,    , ,07,2024,1,   38000,1,A    ,100,000,000,000,000,2,       ,2,        ,486.0816,1,2023,5200
4061,17,3475,1,1,2,39,3,11,2022,2,10,14,4, ,223,1,2,  ,  ,       ,  ,1,12,2022,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,617.0555,2,2023,5200
4062,17,3475,2,2,1,31,3,11,2022,2,10,34,4, ,223,1,2,  ,  ,       ,  ,1,12,2022,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,706.0156,2,2023,5200
4063,17,3476,1,1,1,42,2,5,2023,2,09,72,4, ,500,6,2,  ,  ,       ,  ,2,  ,    , ,11,2023,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,656.9523,2,2023,5200
4064,17,3477,81,2,2,25,1,6,2020,2,03,95,1,1,233,24,1,91,96,0018000,24,1,06,2022,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,717.2834,2,2023,5200
4065,17,3478,1,1,2,53,1,11,2021,3,10,95,4, ,400,6,2,  ,  ,       ,  ,1,05,2022,1,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,654.6301,2,2023,5200
4066,17,3479,81,2,1,35,1,2,2023,2,02,93,1,1,235,27,1,94,10,0020000,07,2,  ,    , ,05,2025,1,   90000,5,A    ,100,000,000,000,000,2,       ,2,        ,540.6126,1,2023,5200
4067,17,3480,81,2,1,48,3,9,2022,2,09,83,1,2,211,15,1,81,52,0050000,24,2,  ,    , ,12,2023,1,  105000,5,AC   ,075,000,025,000,000,2,       ,2,        ,540.6126,1,2023,5200
4068,17,3481,3,3,2,37,1,1,2019,2,09,74,1,1,213,12,1,91,96,0030000,12,1,01,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,470.2388,2,2023,5200
4069,17,3482,2,2,2,44,1,1,2023,2,10,52,8, ,300,1,2,  ,  ,       ,  ,1,02,2023,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,476.2675,2,2023,5200
4070,17,3482,3,3,2,19,1,2,2023,1,  ,09,8, ,300,88,2,  ,  ,       ,  ,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,565.3572,2,2023,5200
4071,17,3483,5,3,1,27,1,12,2022,2,10,09,1,2,214,10,1,83,52,0050000,09,2,  ,    , ,10,2023,1,   50000,1,AC   ,050,000,050,000,000,2,       ,2,        ,544.9304,1,2023,5200
4072,17,3484,1,1,1,44,1,8,2020,2,09,71,1,1,300,12,1,91,96,0020000,12,1,08,2021,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,511.9697,2,2023,5200
4073,17,3485,81,3,2,37,1,6,2023,1,09,51,4, ,222,12,2,  ,  ,       ,  ,2,  ,    , ,06,2024,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,558.9864,2,2023,5200
4074,17,3486,81,3,1,25,2,12,2022,1,10,52,1,2,223,8,1,83,50,0025000,08,1,08,2023,2,  ,    ,1,   60000,5,ABCD ,080,010,005,005,000,1,0020000,2,        ,562.4177,1,2023,5300
4075,17,3487,1,1,2,42,1,12,2018,1,04,14,8, ,223,1,2,  ,  ,       ,  ,1,01,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,620.8904,2,2023,5300
4076,17,3488,3,4,2,60,1,11,2019,4,04,91,1,1,400,48,1,91,96,0025000,46,2,  ,    , ,11,2023,1,   10000,5,A    ,100,000,000,000,000,2,       ,2,        ,502.2414,1,2023,5300
4077,17,3489,1,1,1,41,1,3,2019,2,10,21,1,1,233,12,1,91,96,0020000,12,1,03,2020,3,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,577.3625,2,2023,5300
4078,17,3490,3,3,2,43,2,3,2022,4,04,52,1,1,233,24,1,91,96,0020000,48,2,  ,    , ,03,2024,1,  120000,5,A    ,100,000,000,000,000,2,       ,2,        ,646.4249,1,2023,5300
4079,17,3491,2,2,2,48,1,7,2021,2,03,09,1,1,233,29,1,91,96,0024000,26,2,  ,    , ,12,2023,1,   62000,5,A    ,100,000,000,000,000,2,       ,2,        ,704.1621,1,2023,5300
4080,17,3492,81,3,2,30,2,8,2022,1,10,24,1,1,400,88,1,22,87,0180000,37,2,  ,    , ,88,8888,1,   80000,5,A    ,100,000,000,000,000,2,       ,2,        ,575.142,1,2023,5300
4081,17,3493,2,3,1,29,1,10,2020,1,10,61,1,2,500,10,1,83,52,0055000,10,1,08,2021,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,752.9277,2,2023,5300
4082,17,3494,1,1,1,50,2,3,2022,2,04,61,1,2,214,16,1,92,03,0040000,16,1,07,2023,2,  ,    ,1,   60000,1,AC   ,050,000,050,000,000,1,0150000,2,        ,546.5068,1,2023,5300
4083,17,3495,5,2,2,38,2,5,2022,2,04,52,1,1,233,24,1,91,96,0022000,36,2,  ,    , ,05,2024,1,   60000,5,ABC  ,050,030,020,000,000,2,       ,2,        ,609.9637,1,2023,5300
4084,17,3496,7,8,2,39,1,3,2023,4,10,42,5, ,300,25,2,  ,  ,       ,  ,2,  ,    , ,04,2025,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,580.1,2,2023,5300
4085,17,3497,2,2,1,53,2,3,2021,2,04,61,1,2,500,40,1,92,03,0030000,18,2,  ,    , ,07,2024,1,  130000,5,AE   ,050,000,000,000,050,2,       ,2,        ,604.1473,1,2023,5300
4086,17,3498,2,2,2,36,1,5,2019,2,09,09,1,1,231,60,1,91,96,0020000,52,2,  ,    , ,05,2024,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,655.4723,1,2023,5300
4087,17,3499,6,5,1,47,3,3,2023,2,09,51,1,2,500,10,1,31,50,0080000,24,2,  ,    , ,01,2024,1,  240000,1,ACE  ,050,000,025,000,025,2,       ,2,        ,205.9436,1,2023,5900
4088,17,3500,4,3,2,35,2,5,2023,1,10,51,1,2,500,9,1,51,50,0040000,15,2,  ,    , ,02,2024,1,   40000,5,AE   ,080,000,000,000,020,2,       ,2,        ,168.5204,1,2023,5900
4089,17,3501,1,1,1,64,1,11,2018,2,08,83,1,2,400,11,1,21,52,0150000,11,1,10,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,158.3899,2,2023,5900
4090,17,3502,3,2,2,53,3,1,2023,2,04,91,1,1,213,24,1,91,96,0030000,56,2,  ,    , ,01,2025,1,  120000,5,AB   ,050,050,000,000,000,2,       ,2,        ,203.0372,1,2023,5900
4091,17,3503,4,2,2,44,2,9,2023,2,04,91,1,1,211,24,1,91,96,0028000,48,2,  ,    , ,09,2025,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,175.4629,1,2023,5900
